usuario,pelicula1,pelicula2,pelicula3
User39433,5,4,3
User39434,2,4,3
User39435,2,4,2
User39436,2,2,5
User39437,2,3,1
User39438,1,3,4
User39439,4,3,4
User39440,4,5,4
User39441,4,5,5
User39442,3,1,1
User39443,3,3,3
User39444,2,3,4
User39445,1,2,2
User39446,4,4,3
User39447,5,2,4
User39448,4,4,2
User39449,5,5,3
User39450,2,5,5
User39451,4,3,1
User39452,1,4,1
User39453,5,2,4
User39454,3,3,2
User39455,5,3,3
User39456,5,5,5
User39457,3,2,1
User39458,4,5,1
User39459,4,4,5
User39460,2,4,4
User39461,2,3,2
User39462,1,1,2
User39463,4,5,3
User39464,1,1,1
User39465,3,1,3
User39466,5,1,3
User39467,5,4,5
User39468,2,1,5
User39469,5,4,1
User39470,2,1,3
User39471,5,5,1
User39472,5,2,5
User39473,4,3,2
User39474,3,4,5
User39475,3,4,4
User39476,2,2,3
User39477,5,5,1
User39478,1,3,1
User39479,5,1,2
User39480,3,4,1
User39481,4,5,5
User39482,2,5,1
User39483,4,1,2
User39484,5,1,3
User39485,4,5,3
User39486,2,4,5
User39487,4,3,2
User39488,5,4,2
User39489,2,4,5
User39490,5,4,5
User39491,1,4,5
User39492,3,5,2
User39493,1,1,1
User39494,4,4,2
User39495,5,2,2
User39496,3,1,3
User39497,1,4,5
User39498,1,3,4
User39499,5,4,4
User39500,1,4,5
User39501,1,1,3
User39502,3,1,3
User39503,2,2,1
User39504,1,4,4
User39505,1,2,5
User39506,5,3,4
User39507,1,4,5
User39508,4,3,2
User39509,3,5,3
User39510,1,3,1
User39511,4,2,5
User39512,2,5,4
User39513,2,4,5
User39514,4,4,5
User39515,2,1,1
User39516,2,5,1
User39517,5,2,1
User39518,3,1,4
User39519,4,5,1
User39520,1,3,1
User39521,4,4,5
User39522,5,3,4
User39523,1,5,1
User39524,2,3,2
User39525,5,1,1
User39526,1,3,4
User39527,4,4,2
User39528,1,3,1
User39529,1,5,2
User39530,3,3,4
User39531,5,2,2
User39532,5,4,4
User39533,5,3,5
User39534,5,1,4
User39535,1,2,2
User39536,4,5,1
User39537,1,5,1
User39538,3,5,5
User39539,3,2,3
User39540,5,3,4
User39541,3,4,3
User39542,1,4,2
User39543,2,2,3
User39544,5,5,5
User39545,5,4,3
User39546,2,1,4
User39547,5,2,3
User39548,3,2,5
User39549,3,1,1
User39550,2,4,2
User39551,2,1,1
User39552,2,4,2
User39553,3,5,2
User39554,1,5,2
User39555,2,4,4
User39556,4,5,1
User39557,4,3,5
User39558,2,4,5
User39559,3,1,1
User39560,5,5,5
User39561,1,5,4
User39562,3,5,1
User39563,4,3,1
User39564,4,4,2
User39565,5,5,2
User39566,2,2,5
User39567,5,5,3
User39568,3,2,3
User39569,3,1,5
User39570,4,4,1
User39571,5,1,1
User39572,2,2,4
User39573,5,3,4
User39574,3,4,4
User39575,5,1,3
User39576,1,4,1
User39577,3,5,2
User39578,3,1,4
User39579,4,5,1
User39580,4,5,3
User39581,3,5,2
User39582,4,3,4
User39583,4,1,2
User39584,4,4,3
User39585,5,4,3
User39586,3,1,5
User39587,1,4,1
User39588,5,4,2
User39589,3,2,1
User39590,3,1,4
User39591,4,1,4
User39592,1,3,2
User39593,2,5,2
User39594,5,4,2
User39595,2,1,4
User39596,5,1,5
User39597,4,1,5
User39598,1,2,4
User39599,4,4,1
User39600,2,4,1
User39601,3,4,2
User39602,2,4,4
User39603,3,2,4
User39604,3,4,3
User39605,2,1,3
User39606,4,3,4
User39607,1,3,3
User39608,4,4,2
User39609,2,1,1
User39610,1,1,4
User39611,5,3,4
User39612,1,4,4
User39613,1,5,4
User39614,4,3,5
User39615,3,3,5
User39616,5,1,3
User39617,5,5,1
User39618,5,1,2
User39619,3,2,3
User39620,3,1,1
User39621,4,2,1
User39622,5,2,4
User39623,1,3,3
User39624,3,2,5
User39625,2,2,3
User39626,1,3,4
User39627,4,4,4
User39628,5,5,3
User39629,4,4,4
User39630,3,1,5
User39631,3,2,5
User39632,1,2,2
User39633,4,5,2
User39634,4,3,3
User39635,3,5,3
User39636,5,5,2
User39637,4,5,1
User39638,2,1,5
User39639,2,1,4
User39640,1,5,4
User39641,2,1,4
User39642,1,5,2
User39643,3,4,1
User39644,1,2,5
User39645,3,4,4
User39646,1,4,3
User39647,3,5,4
User39648,5,5,2
User39649,3,5,5
User39650,2,2,5
User39651,3,5,3
User39652,3,3,3
User39653,2,1,2
User39654,2,3,2
User39655,2,1,5
User39656,4,1,5
User39657,2,2,5
User39658,2,2,2
User39659,4,1,2
User39660,4,5,2
User39661,5,4,2
User39662,5,4,2
User39663,4,1,2
User39664,3,3,5
User39665,4,4,1
User39666,4,3,4
User39667,4,1,5
User39668,2,4,5
User39669,2,5,2
User39670,4,3,1
User39671,3,4,4
User39672,3,3,3
User39673,1,1,4
User39674,5,4,5
User39675,3,3,5
User39676,2,5,4
User39677,4,3,1
User39678,4,5,5
User39679,5,5,4
User39680,2,2,3
User39681,4,2,5
User39682,4,2,3
User39683,1,5,2
User39684,5,3,2
User39685,2,5,3
User39686,3,1,1
User39687,1,4,4
User39688,2,4,3
User39689,4,1,1
User39690,2,2,1
User39691,4,1,4
User39692,4,3,2
User39693,3,3,5
User39694,1,1,5
User39695,4,4,5
User39696,2,4,2
User39697,2,3,5
User39698,5,2,1
User39699,4,2,3
User39700,3,2,5
User39701,1,5,4
User39702,5,1,3
User39703,3,2,1
User39704,2,5,3
User39705,3,1,3
User39706,3,3,3
User39707,1,5,1
User39708,3,5,2
User39709,3,2,1
User39710,1,3,1
User39711,4,1,3
User39712,1,2,4
User39713,3,3,2
User39714,5,2,5
User39715,2,2,2
User39716,4,2,1
User39717,4,1,5
User39718,4,1,4
User39719,1,5,1
User39720,4,4,1
User39721,3,1,4
User39722,1,5,4
User39723,2,4,3
User39724,3,1,1
User39725,5,4,5
User39726,5,2,1
User39727,5,1,5
User39728,3,2,1
User39729,1,3,4
User39730,2,1,3
User39731,3,4,1
User39732,3,2,1
User39733,1,3,2
User39734,1,4,3
User39735,5,3,2
User39736,3,5,3
User39737,2,4,3
User39738,4,1,2
User39739,2,3,1
User39740,1,4,1
User39741,4,4,5
User39742,4,5,5
User39743,3,1,1
User39744,4,2,2
User39745,1,2,1
User39746,2,3,3
User39747,1,5,4
User39748,1,2,2
User39749,5,5,2
User39750,3,1,4
User39751,1,5,5
User39752,3,3,3
User39753,4,5,1
User39754,2,5,4
User39755,3,1,5
User39756,1,3,3
User39757,5,1,2
User39758,2,1,3
User39759,2,4,4
User39760,3,4,3
User39761,5,4,2
User39762,4,1,5
User39763,3,5,3
User39764,4,5,5
User39765,5,2,2
User39766,4,1,2
User39767,3,5,1
User39768,5,2,2
User39769,1,3,1
User39770,5,4,1
User39771,3,1,1
User39772,3,3,2
User39773,5,1,5
User39774,5,5,3
User39775,1,3,2
User39776,1,4,2
User39777,5,5,1
User39778,2,4,3
User39779,4,5,1
User39780,4,2,5
User39781,2,2,3
User39782,2,4,2
User39783,1,3,2
User39784,5,4,2
User39785,5,1,2
User39786,5,5,1
User39787,3,3,5
User39788,5,3,3
User39789,1,2,3
User39790,4,2,2
User39791,2,3,1
User39792,3,4,1
User39793,1,5,5
User39794,1,5,4
User39795,1,4,2
User39796,1,1,2
User39797,2,1,1
User39798,4,2,5
User39799,2,4,1
User39800,3,5,3
User39801,2,2,1
User39802,3,2,3
User39803,1,5,2
User39804,1,2,4
User39805,2,4,2
User39806,4,3,2
User39807,2,5,1
User39808,3,2,2
User39809,1,3,2
User39810,2,3,5
User39811,5,1,1
User39812,5,1,1
User39813,5,3,2
User39814,4,2,2
User39815,2,3,3
User39816,3,5,3
User39817,2,5,4
User39818,2,2,5
User39819,5,2,5
User39820,2,4,2
User39821,2,1,3
User39822,5,5,1
User39823,3,1,1
User39824,4,3,2
User39825,5,1,5
User39826,2,4,2
User39827,4,3,2
User39828,1,4,2
User39829,2,1,4
User39830,5,1,2
User39831,5,2,5
User39832,1,2,2
User39833,2,4,4
User39834,1,3,3
User39835,1,4,4
User39836,4,1,2
User39837,4,5,3
User39838,1,5,2
User39839,3,3,1
User39840,3,1,4
User39841,1,1,1
User39842,5,5,5
User39843,5,4,3
User39844,2,3,2
User39845,1,5,4
User39846,1,1,5
User39847,2,4,2
User39848,4,2,5
User39849,1,5,4
User39850,3,4,3
User39851,4,3,5
User39852,5,2,4
User39853,5,4,4
User39854,1,4,5
User39855,4,3,2
User39856,3,3,4
User39857,5,3,3
User39858,1,4,5
User39859,1,3,4
User39860,4,5,5
User39861,1,1,4
User39862,1,4,2
User39863,5,4,5
User39864,2,4,3
User39865,3,3,5
User39866,4,4,3
User39867,4,2,2
User39868,1,2,3
User39869,5,3,4
User39870,5,3,4
User39871,4,1,5
User39872,2,4,5
User39873,4,2,1
User39874,1,3,4
User39875,2,4,4
User39876,1,5,2
User39877,1,5,4
User39878,5,4,5
User39879,5,3,2
User39880,3,4,4
User39881,5,4,4
User39882,4,5,3
User39883,3,1,2
User39884,1,3,4
User39885,1,4,2
User39886,1,5,1
User39887,5,5,5
User39888,4,4,5
User39889,4,4,5
User39890,3,2,5
User39891,5,2,1
User39892,4,1,4
User39893,2,5,5
User39894,4,1,4
User39895,4,3,5
User39896,3,4,3
User39897,5,3,1
User39898,5,4,4
User39899,5,5,2
User39900,5,2,1
User39901,1,5,4
User39902,5,3,4
User39903,5,5,1
User39904,3,4,3
User39905,1,3,2
User39906,1,5,4
User39907,2,3,3
User39908,1,2,4
User39909,1,3,5
User39910,3,1,5
User39911,5,2,2
User39912,1,5,3
User39913,3,5,3
User39914,1,2,5
User39915,5,4,2
User39916,2,5,3
User39917,3,4,2
User39918,1,2,1
User39919,5,3,5
User39920,5,4,5
User39921,4,5,1
User39922,5,5,4
User39923,2,5,1
User39924,4,4,4
User39925,3,1,1
User39926,4,2,3
User39927,5,2,4
User39928,5,4,1
User39929,3,1,2
User39930,2,4,1
User39931,2,4,1
User39932,4,3,4
User39933,3,3,3
User39934,2,1,5
User39935,2,1,3
User39936,2,1,3
User39937,2,4,3
User39938,1,4,3
User39939,4,2,1
User39940,3,5,4
User39941,2,5,5
User39942,4,2,3
User39943,2,4,2
User39944,2,2,3
User39945,4,3,2
User39946,1,3,1
User39947,1,2,1
User39948,1,4,5
User39949,1,4,3
User39950,3,5,3
User39951,1,3,3
User39952,4,4,2
User39953,1,2,5
User39954,2,3,2
User39955,4,1,5
User39956,3,5,1
User39957,5,5,5
User39958,5,4,4
User39959,3,5,5
User39960,4,1,5
User39961,1,4,5
User39962,2,1,3
User39963,5,4,3
User39964,3,3,5
User39965,4,4,1
User39966,3,4,5
User39967,5,4,2
User39968,2,2,3
User39969,2,4,2
User39970,3,3,5
User39971,5,2,1
User39972,3,4,3
User39973,4,1,3
User39974,5,4,2
User39975,1,1,1
User39976,4,2,5
User39977,1,2,2
User39978,2,3,2
User39979,2,3,1
User39980,1,5,3
User39981,2,5,1
User39982,5,4,2
User39983,4,2,3
User39984,2,2,5
User39985,3,5,2
User39986,4,2,5
User39987,3,1,1
User39988,1,1,3
User39989,5,3,2
User39990,3,3,2
User39991,5,4,2
User39992,1,1,5
User39993,2,2,3
User39994,4,3,5
User39995,5,4,1
User39996,3,2,1
User39997,5,1,4
User39998,4,5,1
User39999,1,3,4
User40000,5,2,2
User40001,4,4,3
User40002,2,1,1
User40003,3,1,4
User40004,1,3,5
User40005,2,2,1
User40006,3,3,3
User40007,2,5,3
User40008,2,2,1
User40009,4,2,4
User40010,3,1,3
User40011,5,1,4
User40012,5,3,2
User40013,1,5,2
User40014,4,2,1
User40015,4,5,5
User40016,3,2,5
User40017,4,1,3
User40018,3,1,3
User40019,4,1,5
User40020,5,5,3
User40021,1,3,1
User40022,2,5,1
User40023,5,2,3
User40024,1,2,1
User40025,4,2,3
User40026,2,3,3
User40027,3,2,2
User40028,1,5,5
User40029,3,4,1
User40030,1,3,2
User40031,5,3,3
User40032,2,2,1
User40033,5,2,3
User40034,2,4,3
User40035,3,1,4
User40036,2,3,1
User40037,1,2,3
User40038,1,1,1
User40039,2,4,3
User40040,5,4,4
User40041,3,1,1
User40042,1,5,1
User40043,1,4,3
User40044,3,5,1
User40045,1,3,4
User40046,2,1,1
User40047,4,2,4
User40048,2,2,1
User40049,4,2,1
User40050,5,3,3
User40051,2,4,3
User40052,1,5,2
User40053,5,3,3
User40054,2,3,5
User40055,1,1,3
User40056,4,2,2
User40057,4,2,5
User40058,5,1,3
User40059,4,3,4
User40060,2,4,1
User40061,5,5,5
User40062,3,5,2
User40063,1,5,2
User40064,2,5,5
User40065,3,2,2
User40066,2,2,3
User40067,5,3,4
User40068,5,5,5
User40069,3,4,1
User40070,3,2,4
User40071,4,2,3
User40072,3,1,1
User40073,5,5,4
User40074,1,1,5
User40075,4,3,1
User40076,5,3,3
User40077,1,4,5
User40078,2,5,2
User40079,1,5,3
User40080,1,5,2
User40081,4,3,4
User40082,3,3,5
User40083,1,5,1
User40084,3,4,5
User40085,2,4,1
User40086,1,1,2
User40087,5,2,4
User40088,5,5,5
User40089,4,5,2
User40090,4,5,2
User40091,3,5,3
User40092,5,5,2
User40093,1,4,1
User40094,1,1,4
User40095,1,4,5
User40096,4,2,1
User40097,2,1,4
User40098,1,3,2
User40099,2,2,4
User40100,2,5,3
User40101,4,4,5
User40102,2,3,4
User40103,2,2,5
User40104,2,4,3
User40105,5,3,4
User40106,2,1,3
User40107,2,4,3
User40108,4,1,5
User40109,4,4,4
User40110,2,3,2
User40111,2,4,2
User40112,5,3,2
User40113,1,4,1
User40114,3,2,4
User40115,4,3,3
User40116,3,1,1
User40117,3,3,4
User40118,4,2,1
User40119,3,2,5
User40120,2,2,5
User40121,3,5,1
User40122,5,5,2
User40123,5,1,5
User40124,3,5,3
User40125,4,4,1
User40126,1,4,3
User40127,1,1,5
User40128,1,5,1
User40129,5,2,3
User40130,3,3,3
User40131,1,2,3
User40132,4,2,2
User40133,3,3,2
User40134,3,2,4
User40135,2,3,5
User40136,3,5,4
User40137,2,3,3
User40138,1,5,4
User40139,3,1,3
User40140,4,1,3
User40141,2,2,2
User40142,3,1,3
User40143,2,1,4
User40144,5,2,1
User40145,3,1,3
User40146,2,5,4
User40147,4,2,2
User40148,1,3,4
User40149,2,3,2
User40150,3,4,2
User40151,1,2,3
User40152,4,2,5
User40153,4,3,1
User40154,1,5,3
User40155,3,3,4
User40156,1,1,5
User40157,2,3,5
User40158,3,2,4
User40159,1,5,1
User40160,5,1,2
User40161,3,2,3
User40162,5,4,5
User40163,5,4,3
User40164,2,5,1
User40165,1,3,4
User40166,3,4,2
User40167,2,5,4
User40168,1,2,4
User40169,4,3,3
User40170,5,5,2
User40171,1,2,3
User40172,5,5,2
User40173,4,2,3
User40174,2,1,3
User40175,4,5,1
User40176,5,5,3
User40177,2,4,5
User40178,3,4,4
User40179,3,1,1
User40180,1,3,1
User40181,4,2,3
User40182,1,1,3
User40183,1,2,3
User40184,2,5,4
User40185,3,1,3
User40186,1,1,3
User40187,4,5,2
User40188,4,1,2
User40189,2,5,4
User40190,3,4,1
User40191,3,1,3
User40192,4,1,2
User40193,3,3,3
User40194,4,2,5
User40195,1,3,4
User40196,5,2,1
User40197,3,1,4
User40198,2,1,1
User40199,4,5,1
User40200,5,5,3
User40201,1,2,4
User40202,1,3,4
User40203,5,4,1
User40204,2,1,2
User40205,3,4,3
User40206,5,4,3
User40207,1,3,3
User40208,2,4,3
User40209,2,3,4
User40210,2,5,2
User40211,5,4,1
User40212,2,5,1
User40213,4,4,5
User40214,4,2,5
User40215,1,1,4
User40216,2,4,5
User40217,5,2,1
User40218,5,4,2
User40219,3,3,3
User40220,2,2,3
User40221,4,5,1
User40222,2,5,3
User40223,2,5,1
User40224,5,2,1
User40225,4,1,3
User40226,4,3,3
User40227,3,1,1
User40228,2,4,3
User40229,4,2,2
User40230,4,3,3
User40231,5,2,4
User40232,1,5,4
User40233,4,1,3
User40234,5,2,5
User40235,3,3,4
User40236,2,5,2
User40237,4,3,5
User40238,3,4,3
User40239,4,2,1
User40240,4,5,3
User40241,1,1,5
User40242,5,5,1
User40243,3,1,5
User40244,4,1,3
User40245,4,4,3
User40246,5,3,2
User40247,2,2,4
User40248,4,3,1
User40249,3,3,4
User40250,3,1,1
User40251,3,5,2
User40252,4,4,5
User40253,5,2,5
User40254,2,5,1
User40255,5,5,5
User40256,5,1,4
User40257,1,4,4
User40258,2,1,2
User40259,5,1,5
User40260,1,2,5
User40261,2,1,3
User40262,3,1,1
User40263,4,1,2
User40264,2,2,5
User40265,2,3,2
User40266,5,3,1
User40267,5,4,5
User40268,2,1,3
User40269,1,2,4
User40270,2,1,4
User40271,4,2,2
User40272,4,2,4
User40273,5,5,2
User40274,3,3,3
User40275,3,1,4
User40276,4,1,4
User40277,3,4,3
User40278,1,3,1
User40279,2,5,1
User40280,3,4,4
User40281,2,4,2
User40282,5,4,2
User40283,4,1,2
User40284,3,1,3
User40285,4,2,4
User40286,5,1,3
User40287,1,5,4
User40288,1,3,2
User40289,1,5,3
User40290,5,3,3
User40291,2,4,4
User40292,1,5,3
User40293,4,4,4
User40294,2,4,3
User40295,5,4,4
User40296,1,1,2
User40297,2,4,1
User40298,1,3,2
User40299,4,3,3
User40300,2,3,4
User40301,3,3,5
User40302,1,2,5
User40303,4,3,3
User40304,4,5,5
User40305,1,3,1
User40306,2,2,5
User40307,4,4,5
User40308,2,4,5
User40309,2,2,3
User40310,5,5,4
User40311,2,2,2
User40312,5,4,2
User40313,3,2,4
User40314,3,3,2
User40315,5,1,4
User40316,4,5,4
User40317,5,3,5
User40318,4,5,3
User40319,3,1,4
User40320,5,4,3
User40321,5,3,2
User40322,1,5,5
User40323,2,1,4
User40324,2,2,1
User40325,1,4,3
User40326,2,5,4
User40327,5,3,1
User40328,2,1,5
User40329,5,4,4
User40330,4,2,4
User40331,2,5,1
User40332,2,1,4
User40333,1,1,2
User40334,2,4,3
User40335,5,1,4
User40336,4,3,2
User40337,2,5,1
User40338,1,5,4
User40339,5,3,3
User40340,1,1,3
User40341,1,5,5
User40342,3,1,2
User40343,2,5,1
User40344,1,4,2
User40345,1,5,5
User40346,4,5,5
User40347,1,4,2
User40348,4,4,1
User40349,5,1,4
User40350,5,4,5
User40351,1,3,1
User40352,2,4,1
User40353,1,3,4
User40354,5,2,5
User40355,2,4,1
User40356,1,3,2
User40357,1,1,2
User40358,1,3,5
User40359,4,5,4
User40360,1,3,1
User40361,4,4,4
User40362,5,4,3
User40363,4,3,5
User40364,4,2,1
User40365,1,2,4
User40366,2,4,1
User40367,4,1,1
User40368,5,3,4
User40369,1,1,1
User40370,4,4,4
User40371,4,4,3
User40372,3,2,5
User40373,3,5,1
User40374,2,4,2
User40375,3,1,5
User40376,4,4,1
User40377,3,3,3
User40378,4,2,5
User40379,4,1,4
User40380,2,1,1
User40381,1,2,5
User40382,1,3,3
User40383,3,5,5
User40384,5,3,1
User40385,3,2,4
User40386,3,2,1
User40387,4,2,2
User40388,5,1,4
User40389,2,4,5
User40390,3,3,1
User40391,2,2,5
User40392,2,5,1
User40393,4,5,4
User40394,2,4,1
User40395,2,5,1
User40396,5,1,1
User40397,4,1,3
User40398,1,2,3
User40399,3,1,4
User40400,4,2,4
User40401,2,1,1
User40402,2,2,4
User40403,3,3,1
User40404,3,2,2
User40405,4,5,4
User40406,3,3,5
User40407,3,4,4
User40408,2,3,5
User40409,3,2,3
User40410,1,5,3
User40411,3,5,3
User40412,1,3,2
User40413,5,4,1
User40414,4,1,3
User40415,2,1,3
User40416,4,1,5
User40417,1,3,1
User40418,2,4,1
User40419,2,4,4
User40420,3,5,4
User40421,2,1,5
User40422,1,1,3
User40423,3,1,5
User40424,3,1,2
User40425,1,3,1
User40426,2,3,2
User40427,4,3,4
User40428,5,1,3
User40429,3,2,3
User40430,1,4,3
User40431,1,1,5
User40432,1,4,3
User40433,4,1,5
User40434,4,1,5
User40435,3,4,4
User40436,3,2,1
User40437,5,2,2
User40438,3,5,5
User40439,3,2,3
User40440,2,2,1
User40441,4,1,2
User40442,3,5,5
User40443,4,1,5
User40444,1,1,3
User40445,2,2,2
User40446,3,5,3
User40447,1,4,2
User40448,5,2,2
User40449,3,5,2
User40450,4,4,3
User40451,3,3,4
User40452,1,1,2
User40453,3,4,3
User40454,4,2,5
User40455,5,1,2
User40456,4,2,3
User40457,1,1,3
User40458,4,1,5
User40459,1,3,1
User40460,2,1,1
User40461,5,5,5
User40462,1,2,3
User40463,5,1,4
User40464,4,1,5
User40465,1,2,4
User40466,2,2,5
User40467,2,5,5
User40468,5,3,3
User40469,2,1,4
User40470,5,5,5
User40471,5,4,2
User40472,3,4,1
User40473,4,4,5
User40474,1,2,3
User40475,5,2,2
User40476,4,3,4
User40477,2,3,1
User40478,2,1,2
User40479,5,3,2
User40480,2,4,5
User40481,2,1,2
User40482,3,4,1
User40483,5,5,5
User40484,3,2,2
User40485,4,5,4
User40486,2,4,3
User40487,2,3,3
User40488,2,4,5
User40489,4,2,3
User40490,3,5,1
User40491,3,1,5
User40492,5,3,2
User40493,5,3,5
User40494,5,4,2
User40495,5,4,1
User40496,3,4,2
User40497,2,5,3
User40498,3,4,4
User40499,5,3,3
User40500,4,1,3
User40501,1,1,5
User40502,4,5,4
User40503,4,2,4
User40504,2,1,1
User40505,3,1,4
User40506,4,2,5
User40507,4,4,5
User40508,3,3,3
User40509,1,1,2
User40510,4,1,1
User40511,5,4,3
User40512,4,2,1
User40513,2,3,1
User40514,4,5,2
User40515,4,5,5
User40516,2,1,5
User40517,4,1,5
User40518,4,1,4
User40519,3,4,2
User40520,4,3,4
User40521,5,3,1
User40522,5,3,3
User40523,3,4,3
User40524,4,1,4
User40525,1,1,5
User40526,3,4,3
User40527,5,3,1
User40528,4,2,1
User40529,2,4,4
User40530,1,5,2
User40531,5,3,1
User40532,1,1,5
User40533,5,3,1
User40534,2,2,2
User40535,5,4,1
User40536,2,2,5
User40537,4,5,2
User40538,2,3,4
User40539,5,3,4
User40540,5,3,2
User40541,3,2,4
User40542,2,2,5
User40543,4,1,5
User40544,5,1,3
User40545,1,1,2
User40546,2,4,4
User40547,2,4,2
User40548,4,2,3
User40549,3,5,1
User40550,1,3,2
User40551,5,5,2
User40552,1,2,1
User40553,5,3,3
User40554,3,3,2
User40555,1,3,5
User40556,1,3,5
User40557,5,2,3
User40558,1,4,3
User40559,4,2,5
User40560,3,2,1
User40561,3,3,5
User40562,1,4,5
User40563,2,2,1
User40564,2,2,4
User40565,1,5,1
User40566,4,5,5
User40567,2,4,4
User40568,1,2,4
User40569,3,3,2
User40570,2,2,4
User40571,3,5,5
User40572,4,5,2
User40573,2,1,5
User40574,3,3,4
User40575,2,4,4
User40576,5,1,1
User40577,4,5,2
User40578,5,1,3
User40579,3,4,4
User40580,4,4,4
User40581,4,1,2
User40582,1,2,5
User40583,3,1,3
User40584,3,4,2
User40585,5,3,4
User40586,4,1,2
User40587,1,1,2
User40588,3,3,3
User40589,1,4,3
User40590,1,5,5
User40591,2,1,3
User40592,5,5,3
User40593,4,1,3
User40594,4,4,1
User40595,3,3,5
User40596,2,4,3
User40597,2,1,5
User40598,2,3,5
User40599,5,5,5
User40600,5,2,5
User40601,4,3,5
User40602,5,4,4
User40603,3,1,5
User40604,5,1,5
User40605,4,1,2
User40606,4,2,2
User40607,5,1,4
User40608,2,2,2
User40609,1,4,4
User40610,4,5,3
User40611,3,4,4
User40612,3,2,3
User40613,3,4,1
User40614,2,3,4
User40615,3,5,1
User40616,4,5,5
User40617,1,4,1
User40618,1,2,2
User40619,5,2,5
User40620,4,3,2
User40621,3,1,2
User40622,4,3,3
User40623,3,2,5
User40624,1,3,1
User40625,5,3,2
User40626,5,3,3
User40627,3,5,5
User40628,5,4,2
User40629,2,3,5
User40630,1,5,3
User40631,3,5,2
User40632,1,4,4
User40633,2,4,4
User40634,5,4,5
User40635,1,1,4
User40636,3,3,2
User40637,4,4,4
User40638,4,3,1
User40639,2,2,1
User40640,4,2,4
User40641,3,5,2
User40642,3,3,5
User40643,4,3,4
User40644,2,3,4
User40645,5,1,3
User40646,1,1,1
User40647,2,2,4
User40648,2,2,3
User40649,1,2,5
User40650,2,4,4
User40651,2,5,5
User40652,5,3,4
User40653,3,4,4
User40654,2,3,2
User40655,3,5,1
User40656,5,2,2
User40657,5,4,1
User40658,4,4,4
User40659,5,1,2
User40660,2,2,4
User40661,4,4,3
User40662,1,1,1
User40663,4,3,3
User40664,1,1,2
User40665,3,4,2
User40666,3,3,1
User40667,1,3,5
User40668,2,2,5
User40669,2,2,3
User40670,2,3,3
User40671,4,3,3
User40672,5,5,1
User40673,1,1,2
User40674,3,2,3
User40675,4,3,5
User40676,5,2,1
User40677,4,4,2
User40678,1,3,3
User40679,5,4,2
User40680,2,1,4
User40681,2,1,5
User40682,4,1,4
User40683,2,4,5
User40684,4,5,4
User40685,1,4,2
User40686,4,4,5
User40687,1,2,2
User40688,1,3,3
User40689,2,4,2
User40690,1,1,1
User40691,3,4,2
User40692,3,2,3
User40693,4,5,4
User40694,2,5,3
User40695,4,2,1
User40696,3,1,3
User40697,2,5,5
User40698,1,4,4
User40699,3,5,4
User40700,4,2,3
User40701,4,1,1
User40702,1,5,5
User40703,3,5,3
User40704,4,1,2
User40705,2,3,5
User40706,5,3,5
User40707,2,2,4
User40708,2,1,3
User40709,2,1,5
User40710,5,3,1
User40711,5,2,3
User40712,1,3,4
User40713,4,5,1
User40714,3,1,2
User40715,5,2,2
User40716,5,2,1
User40717,3,5,2
User40718,5,4,1
User40719,5,3,4
User40720,1,1,3
User40721,2,4,4
User40722,3,1,1
User40723,3,4,3
User40724,1,4,4
User40725,4,2,5
User40726,4,4,4
User40727,1,5,5
User40728,5,3,2
User40729,2,3,5
User40730,2,3,5
User40731,2,5,2
User40732,3,5,4
User40733,1,5,2
User40734,5,5,5
User40735,5,4,1
User40736,2,2,3
User40737,2,3,1
User40738,5,2,2
User40739,2,3,1
User40740,2,5,5
User40741,5,4,3
User40742,1,1,4
User40743,4,5,1
User40744,3,3,3
User40745,3,2,1
User40746,2,3,4
User40747,2,4,5
User40748,5,1,1
User40749,5,2,4
User40750,5,3,4
User40751,4,2,2
User40752,2,3,4
User40753,2,3,5
User40754,2,3,4
User40755,4,2,4
User40756,5,1,1
User40757,5,5,1
User40758,2,4,1
User40759,3,2,2
User40760,3,4,4
User40761,4,5,2
User40762,3,2,2
User40763,1,5,4
User40764,4,1,3
User40765,4,1,1
User40766,2,4,1
User40767,4,4,1
User40768,3,2,5
User40769,5,1,5
User40770,4,5,4
User40771,4,4,5
User40772,3,5,1
User40773,4,2,2
User40774,1,2,4
User40775,5,3,1
User40776,1,3,5
User40777,4,1,5
User40778,4,4,1
User40779,3,2,3
User40780,1,4,3
User40781,1,4,2
User40782,1,2,3
User40783,3,1,1
User40784,1,4,1
User40785,5,1,4
User40786,2,2,4
User40787,3,5,5
User40788,1,3,1
User40789,4,5,3
User40790,2,2,2
User40791,1,3,1
User40792,1,5,5
User40793,4,1,4
User40794,2,2,3
User40795,3,3,5
User40796,2,2,1
User40797,4,5,3
User40798,2,2,3
User40799,2,5,1
User40800,1,3,1
User40801,4,1,5
User40802,3,4,1
User40803,5,4,3
User40804,4,1,5
User40805,2,1,4
User40806,5,2,2
User40807,2,2,2
User40808,5,1,4
User40809,3,3,4
User40810,1,4,3
User40811,4,3,2
User40812,4,1,2
User40813,2,5,5
User40814,2,3,2
User40815,5,3,2
User40816,4,2,3
User40817,4,4,4
User40818,4,4,1
User40819,3,4,3
User40820,3,3,3
User40821,2,1,2
User40822,5,5,3
User40823,4,3,2
User40824,5,1,4
User40825,4,4,1
User40826,1,1,3
User40827,2,4,2
User40828,4,1,5
User40829,1,5,5
